question_id,order,mask,hop,completes_chain,likelihood,margin,official_score,token_change
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,1.0,2,1,False,0.9820228397098355,9.49999999650754,0.0,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,1.0,2,3,False,0.12667433476343418,3.1874999923165888,1.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,1.0,3,3,True,0.01109884940221284,2.9999999052961357,1.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,1.0,4,1,False,0.7334595336889929,5.687500162050128,0.0,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,1.0,4,2,False,0.12325576183858769,2.7500001322478056,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,1.0,5,2,True,0.2562435824982089,6.374999879684765,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,1.0,6,1,True,0.8664473543486141,9.312499909487087,0.0,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.0,0,1,False,0.935303777923745,8.124999997206032,0.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.0,0,2,False,0.08548342204950411,3.062499995343387,0.8,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.0,1,2,True,0.05996325526874402,6.249999883439159,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,0.0,2,1,True,0.9097836111429849,11.312499885301804,0.19999999999999996,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,1.0,0,1,False,0.9791752416113657,10.312500072002877,0.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,1.0,0,2,False,0.0068767629567365,1.6250000217114575,0.6,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,1.0,1,2,True,0.01874405155131642,3.937500044616172,0.8,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,1.0,2,1,True,0.9910425302059456,12.625000094907591,0.20000000000000007,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.0,0,1,False,0.9173193665113172,8.499999995459802,0.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.0,0,2,False,0.16219330248066,4.437500040163286,0.8,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.0,1,2,True,0.07875962541869164,3.999999959662091,1.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,0.0,2,1,True,0.8338856894493488,8.062499914958607,0.19999999999999996,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,1.0,0,1,False,0.9384121680092038,9.249999951920472,0.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,1.0,0,2,False,0.0788562859288434,4.062499935156666,1.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,1.0,1,2,True,0.059771611007804815,5.31250016168633,1.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,1.0,2,1,True,0.9193274930881652,10.500000178450136,0.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.0,0,1,False,0.9565858719558034,7.937500244472176,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.0,0,2,False,0.1914850660677197,3.1875001904554665,1.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.0,1,2,True,0.03303121807943621,6.437499925388694,1.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,0.0,2,1,True,0.7981320239675198,11.187499979405404,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,1.0,0,1,False,0.9146696717839485,6.499999943189323,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,1.0,0,2,False,0.2857426892457663,2.9999999729916453,0.8,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,1.0,1,2,True,0.06341903709932417,5.437499867752194,1.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,1.0,2,1,True,0.6923460196375064,8.937499837949872,0.19999999999999996,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,0.0,0,1,False,0.9901277976097155,11.125000015890691,0.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,0.0,0,2,False,0.0428706568504326,3.2499999381252564,0.0,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,0.0,1,2,True,0.007995939204604396,4.812499920739356,1.0,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,0.0,2,1,True,0.9552530799638873,12.68749999850479,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,1.0,0,1,False,0.9905114641414895,11.750000038795406,0.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,1.0,0,2,False,0.0066661905869263,2.125000019703293,0.0,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,1.0,1,2,True,0.007666433324936439,2.2499998021521606,1.0,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,1.0,2,1,True,0.9915117068794996,11.874999821244273,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,0.0,0,1,False,0.8889969685115995,5.812499886378646,1.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,0.0,0,2,False,0.5754966789104704,3.1249999515712266,1.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,0.0,1,2,True,0.035104785419777906,6.812499961790309,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,0.0,2,1,True,0.348605075020907,9.499999896597728,0.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,1.0,0,1,False,0.9393287432873438,6.93750012665987,1.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,1.0,0,2,False,0.589373355941543,3.8750000977888703,1.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,1.0,1,2,True,0.027461886870088992,5.437499920313712,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,1.0,2,1,True,0.3774172742158898,8.499999949184712,0.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,0.0,0,1,False,0.990834527676061,11.00000031129457,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,0.0,0,2,False,0.31834868109920417,5.250000089639798,0.6,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,0.0,1,2,True,0.00656945482077298,4.000000129075488,1.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,0.0,2,1,True,0.6790553013976297,9.75000035073026,0.4,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,1.0,0,1,False,0.9723053138326507,8.62500002561137,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,1.0,0,2,False,0.1644393116876082,2.499999988824129,0.2,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,1.0,1,2,True,0.008904390409084195,2.5000000697909854,1.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,1.0,2,1,True,0.8167703925541268,8.625000106578227,0.8,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,0.0,0,1,False,0.9873236469562356,10.12500008288771,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,0.0,0,2,False,0.0897945408397906,2.9375001166481525,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,0.0,0,3,False,0.2886600450094063,4.312500101746991,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,0.0,1,2,False,-0.003865514309005391,-0.4375000272411853,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,0.0,1,3,False,-0.05296522276749005,-2.187499994179234,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,0.0,2,1,False,0.8936635918074396,6.749999938998371,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,0.0,2,3,False,0.5972925150633325,3.062499985098839,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,0.0,3,3,True,0.010434164643454924,3.0000000373402145,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,0.0,4,1,False,0.6456983791793394,3.624999986961484,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,0.0,4,2,False,0.39842701089371685,1.6875,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,0.0,5,2,True,0.05953387310193958,4.750000004278263,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,0.0,6,1,True,0.30680524138756204,6.687499991239747,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,1.0,0,1,False,0.9812184296337276,9.749999894178472,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,1.0,0,2,False,0.1291397534774106,3.687499846681021,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,1.0,0,3,False,0.10897092176649009,3.4999998653074726,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,1.0,1,2,False,0.0032698269307079864,0.24999986262992024,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,1.0,1,3,False,0.0017342662384617347,0.1250001103617251,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,1.0,2,1,False,0.855348503087025,6.3124999101273715,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,1.0,2,3,False,0.532446317808215,2.5625000074505806,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,1.0,3,3,True,0.01149615499111678,4.125000190906576,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,1.0,4,1,False,0.8739817741056992,6.375000139232725,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,1.0,4,2,False,0.5526151495191355,2.749999988824129,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,1.0,5,2,True,0.013031715683363032,4.249999943174771,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,1.0,6,1,True,0.33439834026992676,7.875000093583367,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,0.0,0,1,False,0.8660035339897515,8.750000113272108,0.0,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,0.0,0,2,False,0.0463936412017405,3.8750000462168828,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,0.0,1,2,True,0.13288938881693468,7.624999958585249,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,0.0,2,1,True,0.9524992816049457,12.500000025640475,0.0,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,1.0,0,1,False,0.7535899590213193,7.75000003434252,0.0,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,1.0,0,2,False,0.0090031301108168,2.0625000566942617,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,1.0,1,2,True,0.244173967622337,5.87500021699816,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,1.0,2,1,True,0.9887607965328395,11.562500194646418,0.0,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,0.0,0,1,False,0.988249833788132,10.500000352272764,0.8,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,0.0,0,2,False,0.0981131206644249,2.6250002859160304,0.2,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,0.0,1,2,True,0.0031451465782240673,4.7499994646768755,0.19999999999999996,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,0.0,2,1,True,0.8932818597019312,12.624999531033609,0.8,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,1.0,0,1,False,0.9902530057037252,11.50000034715049,1.0,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,1.0,0,2,False,0.0335102422827394,1.6250000996515155,0.2,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,1.0,1,2,True,0.0010296879742551779,2.1250000349245965,0.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,1.0,2,1,True,0.957772451395241,12.00000028242357,0.8,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,0.0,0,1,False,0.8318899410141966,7.250000141793862,0.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,0.0,0,2,False,0.014392603911997199,1.624999881023541,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,0.0,1,2,True,0.16380678627937428,5.624999851570465,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,0.0,2,1,True,0.9813041233815736,11.250000112340786,0.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,1.0,0,1,False,0.7751171393594702,7.37499987334013,0.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,1.0,0,2,False,0.0579039286787322,3.3749998174607754,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,1.0,1,2,True,0.2205174278299603,4.875000163447112,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,1.0,2,1,True,0.9377306385106984,8.875000219326466,0.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,0.0,0,1,False,0.9390194300758722,7.749999917577952,0.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,0.0,0,2,False,0.0127551113694611,0.9999998877756298,1.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,0.0,1,2,True,0.05223381771062818,3.875000170781277,1.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,0.0,2,1,True,0.9784981364170393,10.6250002005836,0.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,1.0,0,1,False,0.9637413420755723,9.125000094762072,0.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,1.0,0,2,False,0.0148135257405423,1.7499999140854925,1.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,1.0,1,2,True,0.0290158374425048,2.1249999220017344,1.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,1.0,2,1,True,0.9779436537775348,9.500000102678314,0.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,0.0,0,1,False,0.7929666592712887,6.6250000493600965,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,0.0,0,2,False,0.0014727262981731005,0.2500001615844667,0.6,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,0.0,1,2,True,0.19901228750042654,4.499999743420631,1.0,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,0.0,2,1,True,0.9905062204735422,10.87499963119626,0.4,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,1.0,0,1,False,0.9200716738114662,7.999999857507646,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,1.0,0,2,False,0.0056383402470923,0.8750001406297088,0.8,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,1.0,1,2,True,0.07453316572334823,4.124999939580448,1.0,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,1.0,2,1,True,0.9889664992877222,11.249999656458385,0.19999999999999996,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,0.0,0,1,False,0.9787530092456063,9.249999897321686,0.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,0.0,0,2,False,0.5249194716137789,5.187500060303137,1.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,0.0,1,2,True,0.01462173896343899,3.8125004597532097,1.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,0.0,2,1,True,0.4684552765952663,7.875000296771759,0.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,1.0,0,1,False,0.9841076540760808,9.812500227009878,0.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,1.0,0,2,False,0.504632975460494,4.5625002179294825,1.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,1.0,1,2,True,0.004688861668541433,3.12500025438203,1.0,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,1.0,2,1,True,0.4841635402841282,8.375000263462425,0.0,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,0.0,0,1,False,0.8467326823315028,7.000000125262886,0.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,0.0,0,2,False,0.4947798747247766,5.250000080559403,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,0.0,1,2,True,0.1472431066248342,5.375000163388904,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,0.0,2,1,True,0.4991959142315604,7.125000208092388,0.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,1.0,0,1,False,0.8560488278507583,6.374999980442226,0.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,1.0,0,2,False,0.5511895569092494,4.749999876134098,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,1.0,1,2,True,0.13241144949303107,5.62499981833389,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,1.0,2,1,True,0.43727072043453996,7.249999922642019,0.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.0,0,1,False,-0.028895519692683114,-0.12499994039535522,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.0,0,2,False,0.07970372073181087,0.3750000298023224,1.0,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.0,1,2,True,0.3775327725328439,11.250000089482455,1.0,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.0,2,1,True,0.2689335321083499,10.750000119284778,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,1.0,0,1,False,0.4102372706773363,1.7499999701976776,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,1.0,0,2,False,0.46211716897899413,2.0000000596046448,1.0,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,1.0,1,2,True,0.3207812501199888,9.375000061030732,1.0,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,1.0,2,1,True,0.26890135181833097,9.124999971623765,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,0,1,False,0.2666296856213295,2.6875000400468707,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,0,2,False,0.3499553884450135,3.062500069849193,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,0,3,False,-0.0016279243091459998,-0.06249997578561306,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,0,4,False,0.0677641826179623,1.3125000474974513,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,1,2,False,0.41157005257975865,1.7499999850988388,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,1,3,False,0.026606338097034,0.12500004470348358,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,1,4,False,0.2984516339796083,1.2500000298023224,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,2,1,False,0.32824434975607464,1.3749999552965164,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,2,3,False,0.2878698965838381,1.1875000298023224,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,2,4,False,0.3410537328124923,1.4375000447034836,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,3,3,False,0.16125074124795058,1.0000000447034836,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,3,4,False,0.1381100820373008,0.8125000298023224,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,4,1,False,0.2948639480275095,2.8750000605359674,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,4,2,False,0.6394532093379977,4.3125000754371285,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,4,4,False,0.6666846334353389,4.4375000754371285,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,5,2,False,0.5462144557306752,2.624999985098839,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,5,4,False,0.5988212260050996,3.1874999701976776,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,6,1,False,0.20162519442018711,1.1874999701976776,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,6,4,False,0.33195776047018444,5.2499999043066055,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,7,4,True,0.13282441816543233,7.000000309366442,1.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,8,1,False,0.49731713698297547,2.625000022351742,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,8,2,False,0.6232449386395436,3.1875000670552254,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,8,3,False,0.5972925265082305,3.062500052154064,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,9,2,False,0.25122850063745117,1.3124999850988388,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,9,3,False,0.32697593012252535,2.062499985098839,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,10,1,False,0.12530069898088314,0.7499999403953552,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,10,3,False,0.27877392424153025,4.999999889405444,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,11,3,True,0.15596507737608212,7.187500324267603,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,12,1,False,0.22700054059727026,1.6249999552965164,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,12,2,False,0.3047263363728432,5.1249999043066055,0.0,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,13,2,True,0.08021764789100794,6.437500324267603,0.0,-1.0
