question_id,gold_hops,r,likelihood,margin,official_score,exact_match
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,4,0.0,0.0059224135051227506,-5.12499998207204,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,4,0.25,0.48393619742863764,-0.6249999954015948,0.45,0.425
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,4,0.5,0.8556951549156288,2.4218750174622983,0.85,0.85
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,4,0.75,0.9937080985060142,6.0781249698306965,0.85,0.85
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,4,1.0,0.9999902516745106,12.624999910716838,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,4,0.0,0.0090668836100612,-4.874999946681783,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,4,0.25,0.21114822620882673,-2.562500040687155,0.275,0.275
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,4,0.5,0.6391349587175231,0.7916666530072689,0.5333333333333333,0.5166666666666667
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,4,0.75,0.9707350623563935,4.007812550786184,0.75,0.75
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,4,1.0,0.9997016229072312,8.37499970774661,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,3,0.0,0.0120147205902595,-4.625000056577846,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,3,0.3333333333333333,0.474914083343054,-0.4270833445092043,0.09999999999999999,0.09999999999999999
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,3,0.6666666666666666,0.9214506992932846,3.0937499946060902,0.6666666666666666,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,3,1.0,0.9999857964023331,11.312500298258328,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,2,0.0,0.010229416434292,-5.0000000392319635,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,2,0.5,0.621711375008173,1.8437500646105036,0.2,0.2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,2,1.0,0.9995362598035764,8.062500228654244,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,3,0.0,0.0046897041014612,-5.374999992840458,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,3,0.3333333333333333,0.43554092704863795,0.34374999173451215,0.3333333333333333,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,3,0.6666666666666666,0.8770114768450195,2.916666650756573,0.6666666666666666,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,3,1.0,0.99962805852458,8.031250027510396,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,2,0.0,0.0011786266491908,-6.750000066356733,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,2,0.5,0.41992619273009785,-1.1406250037252903,0.5,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,2,1.0,0.999507051374362,8.250000095242285,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,2,0.0,0.00857748410693095,-4.750000153668225,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,2,0.5,0.5361090347166864,1.812500117579475,0.55,0.55
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,2,1.0,0.9999163211290992,9.687499945844138,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,4,0.0,0.0189448571940746,-4.125000014901161,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,4,0.25,0.3675851712951958,-1.3906250041909516,0.15000000000000002,0.15000000000000002
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,4,0.5,0.7434879159801593,1.359375000776102,0.43333333333333335,0.43333333333333335
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,4,0.75,0.9674015469326178,4.007812454816303,0.75,0.75
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,4,1.0,0.9998399337613428,10.124999787859451,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,2,0.0,0.0028881594450329,-5.875000000116415,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,2,0.5,0.422714062686132,-0.9687500717118382,0.5,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,2,1.0,0.9985538066865336,6.687500014959369,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,4,0.0,0.01290844359786325,-4.4687500012805685,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,4,0.25,0.33204619656787293,-1.6171874945866875,0.2,0.2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,4,0.5,0.6345351085727078,0.6250000015522043,0.5666666666666668,0.5666666666666668
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,4,0.75,0.9318203728995659,3.1406249858846422,0.75,0.75
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,4,1.0,0.9993353811172261,7.593750024410838,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,2,0.0,0.00537496253424245,-5.312499933526851,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,2,0.5,0.4879573148496044,-0.40624997997656465,0.5,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,2,1.0,0.9973801761865312,6.125000119034667,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,2,0.0,0.00464513173982635,-5.374999990686774,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,2,0.5,0.43468248164683143,-1.4374999384162948,0.35,0.35
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,2,1.0,0.9979370248930912,6.249999804247636,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,2,0.0,0.0086384210112495,-4.78125013911631,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,2,0.5,0.7567416986102394,2.421874961524736,0.5,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,2,1.0,0.9997240529880832,8.218750280117092,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,2,0.0,0.008103534625886,-4.87499997834675,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,2,0.5,0.6952912700799578,0.968750037252903,0.5,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,2,1.0,0.9993215677759493,7.312500065367203,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,2,0.0,0.46014813670434845,-0.1875000298023224,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,2,0.5,0.690938796878213,0.8125,0.5,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,2,1.0,0.9999760235230915,10.937500060355433,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0.0,0.01864687926121205,-4.093749947147444,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0.25,0.23111733201909995,-1.7187500119907781,0.25,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0.5,0.6423935958868556,0.6354166691501936,0.5,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0.75,0.9254137575389886,2.9218750045693014,0.75,0.75
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1.0,0.9992249097431984,7.718750160154741,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,3,0.0,0.0045827362552858,-5.500000139523763,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,3,0.3333333333333333,0.5546324442018741,0.05208334450920423,0.3333333333333333,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,3,0.6666666666666666,0.9557467685372352,3.7499999605546086,0.6666666666666666,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,3,1.0,0.9998970628783046,9.24999988736272,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,0.0,0.020973843586726902,-3.8437499748542896,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,0.3333333333333333,0.1444828182734497,-1.9999999664723873,0.3333333333333333,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,0.6666666666666666,0.6378749782438666,0.9062499944120646,0.6666666666666666,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,1.0,0.9940544024499135,5.374999803141691,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,4,0.0,0.00906688262508,-4.875000052154064,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,4,0.25,0.29132664769802347,-1.7265624392894097,0.325,0.30000000000000004
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,4,0.5,0.7113069608211687,1.3697916775709018,0.65,0.65
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,4,0.75,0.9584564650304781,3.890625047701178,0.875,0.875
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,4,1.0,0.9997706276613263,8.50000006493974,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,4,0.0,0.01252528479556295,-4.374999979510903,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,4,0.25,0.1547842642184593,-2.671875011816155,0.35,0.35
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,4,0.5,0.5235792411021172,-0.02604166480402152,0.7333333333333334,0.7333333333333334
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,4,0.75,0.9080567510052969,2.8125000084983185,0.975,0.975
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,4,1.0,0.9998185570806533,9.250000029454895,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,2,0.0,0.00215105449787865,-6.187500057392754,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,2,0.5,0.9116181891652245,2.7812499632127583,0.5,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,2,1.0,0.9999659281944286,10.437500358463694,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,2,0.0,0.00568920635118335,-5.312499963387381,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,2,0.5,0.629514016199043,1.6249999292194843,0.5,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,2,1.0,0.9999023912536928,9.843750128185093,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,2,0.0,0.00538149455327875,-5.2499999271240085,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,2,0.5,0.47534485328648435,-0.8749999336432666,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,2,1.0,0.996996399911371,5.843749966705218,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,2,0.0,0.0043649442440464505,-5.437500101048499,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,2,0.5,0.8761969862801806,2.5625000364379957,0.5,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,2,1.0,0.9990334020680978,7.218749972547812,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,2,0.0,0.0009181585203491499,-6.999999964580638,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,2,0.5,0.9447985046277247,2.874999941326678,0.5,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,2,1.0,0.999984368837423,11.499999940636826,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,2,0.0,0.0053814933199871,-5.2500001832377166,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,2,0.5,0.3199258266025007,-1.4687500335276127,0.5,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,2,1.0,0.9943487883817836,5.187499986262992,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,4,0.0,0.03569477288243455,-3.4374999185092747,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,4,0.25,0.31784391237218107,-1.0156250009313226,0.2,0.2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,4,0.5,0.6862957057012417,0.9739583381451666,0.6833333333333332,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,4,0.75,0.9505719399406416,3.6015624944120646,0.925,0.925
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,4,1.0,0.9999550476320058,10.781250091337595,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,2,0.0,0.00192673469847495,-6.2499999817227945,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,2,0.5,0.3767553202815882,-1.5312499563442543,0.25,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,2,1.0,0.998197493189179,6.499999818421202,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,2,0.0,0.21727560922768294,-1.3437500186264515,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,2,0.5,0.8617162595661502,2.6718749604187906,0.4,0.4
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,2,1.0,0.9999584828380478,10.093749911746272,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,0.0,0.0015468839567171501,-6.562499991530785,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,0.5,0.7300168155699596,1.0000000149011612,0.45,0.45
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,1.0,0.9992938921998736,7.374999982544978,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,0.0,0.00233693260935305,-6.124999968800694,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,0.5,0.6269215354498378,1.1562500074505806,0.5,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,1.0,0.9996768533404616,8.187500068059308,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,4,0.0,0.0055655972192210496,-5.1875000081490725,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,4,0.25,0.160095966573862,-3.0468749937717803,0.17500000000000002,0.17500000000000002
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,4,0.5,0.5613051839373769,0.26041667473812896,0.6333333333333333,0.6166666666666667
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,4,0.75,0.9341899391655405,3.1093750681029633,0.875,0.875
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,4,1.0,0.9999125254508248,9.374999707088136,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0.0,0.02653733549701375,-3.8125000349245965,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0.25,0.407938521344038,-0.5468750176951289,0.25,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0.5,0.7936743838650567,1.6822916571982205,0.48333333333333334,0.48333333333333334
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0.75,0.980526342061401,4.968749951280188,0.75,0.75
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,1.0,0.999985502464654,11.968749910831662,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,2,0.0,0.00454187646627475,-5.437499889638275,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,2,0.5,0.7851315008195735,1.718750030733645,0.45,0.45
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,2,1.0,0.9992680850463356,7.249999988562195,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0.0,0.007631699582601251,-4.906250133528374,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0.25,0.2200120252894901,-2.5078125050204108,0.225,0.225
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0.5,0.6256976717943422,0.6354166716337204,0.4666666666666666,0.4666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,0.75,0.9557357256792529,4.124999981824658,0.75,0.75
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,1.0,0.9999778520314916,10.937500119613333,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,2,0.0,0.0073774215729836,-4.90624996391125,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,2,0.5,0.5921168997735454,0.9843750232830641,0.25,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,2,1.0,0.999826999324518,8.812500020256266,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no51,2,0.0,0.002086673095295,-6.187499843130354,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no51,2,0.5,0.5031651947816169,0.06250002048909664,0.15000000000000002,0.15000000000000002
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no51,2,1.0,0.9997202437735252,8.250000045562047,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0.0,0.01056325928683905,-4.687500022584572,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0.25,0.3449964603440624,-0.8281250121071935,0.325,0.325
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0.5,0.8048314545411487,1.7343749990686774,0.5166666666666667,0.5166666666666667
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,0.75,0.968623909242493,3.8203124434221536,0.75,0.75
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,4,1.0,0.9996009734270876,8.62499999886586,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no53,3,0.0,0.0026777000544619,-5.937499848078005,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no53,3,0.3333333333333333,0.3501751367545876,-0.7291666939854622,0.26666666666666666,0.26666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no53,3,0.6666666666666666,0.8779958225196872,2.19791666433836,0.6,0.6
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no53,3,1.0,0.9997666444959348,9.687499785809678,0.9,0.9
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,0.0,0.0049054055591101,-5.312500030035153,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,0.3333333333333333,0.35758125709384386,-0.9479166679084301,0.3333333333333333,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,0.6666666666666666,0.8977204143875762,2.3333333414047956,0.6333333333333333,0.6333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,3,1.0,0.999573794217133,8.531250061799255,1.0,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0.0,0.00319665030873255,-5.781249942665454,0.0,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0.25,0.34358289780011114,-1.2890625060535967,0.25,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0.5,0.7308404714280363,1.3020833702757955,0.5,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,4,0.75,0.9428090884087137,3.359374984516762,0.7,0.7
